date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:47:40	239403/239403	---M-Z	200	added ('OK')	text/html	etag:%223a72b-6258aaeb4b913-gzip%22	https://themesbrand.com/velzon/html/modern/ui-notifications.html	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/ui-notifications.html	(from https://themesbrand.com/velzon/html/modern/index.html)
10:47:40	209541/209541	---M-Z	200	added ('OK')	text/html	etag:%2233285-6258aaeb4b913-gzip%22	https://themesbrand.com/velzon/html/modern/ui-media.html	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/ui-media.html	(from https://themesbrand.com/velzon/html/modern/index.html)
10:47:41	200671/200671	---M-Z	200	added ('OK')	text/html	etag:%2230fdf-6258aaeb499d2-gzip%22	https://themesbrand.com/velzon/html/modern/ui-embed-video.html	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/ui-embed-video.html	(from https://themesbrand.com/velzon/html/modern/index.html)
10:47:41	260281/260281	---M-Z	200	added ('OK')	text/html	etag:%223f8b9-6258aaeb4d854-gzip%22	https://themesbrand.com/velzon/html/modern/ui-typography.html	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/ui-typography.html	(from https://themesbrand.com/velzon/html/modern/index.html)
10:47:41	277925/277925	---M-Z	200	added ('OK')	text/html	etag:%2243da5-6258aaeb4a973-gzip%22	https://themesbrand.com/velzon/html/modern/ui-lists.html	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/ui-lists.html	(from https://themesbrand.com/velzon/html/modern/index.html)
10:47:42	215498/215498	---M-Z	200	added ('OK')	text/html	etag:%22349ca-6258aaeb4a973-gzip%22	https://themesbrand.com/velzon/html/modern/ui-links.html	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/ui-links.html	(from https://themesbrand.com/velzon/html/modern/index.html)
10:47:43	251642/251642	---M-Z	200	added ('OK')	text/html	etag:%223d6fa-6258aaeb499d2-gzip%22	https://themesbrand.com/velzon/html/modern/ui-general.html	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/ui-general.html	(from https://themesbrand.com/velzon/html/modern/index.html)
10:47:43	234349/234349	---M-Z	200	added ('OK')	text/html	etag:%223936d-6258aaeb4d854-gzip%22	https://themesbrand.com/velzon/html/modern/ui-ribbons.html	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/ui-ribbons.html	(from https://themesbrand.com/velzon/html/modern/index.html)
10:47:43	278589/278589	---M-Z	200	added ('OK')	text/html	etag:%224403d-6258aaeb4d854-gzip%22	https://themesbrand.com/velzon/html/modern/ui-utilities.html	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/ui-utilities.html	(from https://themesbrand.com/velzon/html/modern/index.html)
10:47:43	210385/210385	---M-Z	200	added ('OK')	text/html	etag:%22335d1-6258aaea8c250-gzip%22	https://themesbrand.com/velzon/html/modern/advance-ui-sweetalerts.html	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/advance-ui-sweetalerts.html	(from https://themesbrand.com/velzon/html/modern/index.html)
10:47:44	213787/213787	---M-Z	200	added ('OK')	text/html	etag:%223431b-6258aaea8b2b0-gzip%22	https://themesbrand.com/velzon/html/modern/advance-ui-nestable.html	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/advance-ui-nestable.html	(from https://themesbrand.com/velzon/html/modern/index.html)
10:47:45	260126/260126	---M-Z	200	added ('OK')	text/html	etag:%223f81e-6258aaea8b2b0-gzip%22	https://themesbrand.com/velzon/html/modern/advance-ui-scrollbar.html	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/advance-ui-scrollbar.html	(from https://themesbrand.com/velzon/html/modern/index.html)
10:47:45	228983/228983	---M-Z	200	added ('OK')	text/html	etag:%2237e77-6258aaea8a310-gzip%22	https://themesbrand.com/velzon/html/modern/advance-ui-animation.html	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/advance-ui-animation.html	(from https://themesbrand.com/velzon/html/modern/index.html)
10:47:46	197840/197840	---M-Z	200	added ('OK')	text/html	etag:%22304d0-6258aaea8c250-gzip%22	https://themesbrand.com/velzon/html/modern/advance-ui-tour.html	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/advance-ui-tour.html	(from https://themesbrand.com/velzon/html/modern/index.html)
10:47:46	229496/229496	---M-Z	200	added ('OK')	text/html	etag:%2238078-6258aaea8c250-gzip%22	https://themesbrand.com/velzon/html/modern/advance-ui-swiper.html	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/advance-ui-swiper.html	(from https://themesbrand.com/velzon/html/modern/index.html)
10:47:47	205029/205029	---M-Z	200	added ('OK')	text/html	etag:%22320e5-6258aaea8b2b0-gzip%22	https://themesbrand.com/velzon/html/modern/advance-ui-ratings.html	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/advance-ui-ratings.html	(from https://themesbrand.com/velzon/html/modern/index.html)
10:47:47	194695/194695	---M-Z	200	added ('OK')	text/html	etag:%222f887-6258aaea8a310-gzip%22	https://themesbrand.com/velzon/html/modern/advance-ui-highlight.html	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/advance-ui-highlight.html	(from https://themesbrand.com/velzon/html/modern/index.html)
10:47:48	223675/223675	---M-Z	200	added ('OK')	text/html	etag:%22369bb-6258aaea8b2b0-gzip%22	https://themesbrand.com/velzon/html/modern/advance-ui-scrollspy.html	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/advance-ui-scrollspy.html	(from https://themesbrand.com/velzon/html/modern/index.html)
10:47:48	361619/361619	---M-Z	200	added ('OK')	text/html	etag:%2258493-6258aaeb4e7f4-gzip%22	https://themesbrand.com/velzon/html/modern/widgets.html	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/widgets.html	(from https://themesbrand.com/velzon/html/modern/index.html)
10:47:48	273671/273671	---M-Z	200	added ('OK')	text/html	etag:%2242d07-6258aaeb3326a-gzip%22	https://themesbrand.com/velzon/html/modern/forms-elements.html	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/forms-elements.html	(from https://themesbrand.com/velzon/html/modern/index.html)
10:47:49	224518/224518	---M-Z	200	added ('OK')	text/html	etag:%2236d06-6258aaeb3420b-gzip%22	https://themesbrand.com/velzon/html/modern/forms-select.html	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/forms-select.html	(from https://themesbrand.com/velzon/html/modern/index.html)
10:47:50	298535/298535	---M-Z	200	added ('OK')	text/html	etag:%2248e27-6258aaeb322ca-gzip%22	https://themesbrand.com/velzon/html/modern/forms-checkboxs-radios.html	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/forms-checkboxs-radios.html	(from https://themesbrand.com/velzon/html/modern/index.html)
10:47:50	211262/211262	---M-Z	200	added ('OK')	text/html	etag:%223393e-6258aaeb3420b-gzip%22	https://themesbrand.com/velzon/html/modern/forms-pickers.html	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/forms-pickers.html	(from https://themesbrand.com/velzon/html/modern/index.html)
10:47:55	197849/197849	---M-Z	200	added ('OK')	text/html	etag:%22304d9-6258aaeb3420b-gzip%22	https://themesbrand.com/velzon/html/modern/forms-masks.html	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/forms-masks.html	(from https://themesbrand.com/velzon/html/modern/index.html)
10:48:10	215005/215005	---M-Z	200	added ('OK')	text/html	etag:%22347dd-6258aaeb3132a-gzip%22	https://themesbrand.com/velzon/html/modern/forms-advanced.html	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/forms-advanced.html	(from https://themesbrand.com/velzon/html/modern/index.html)
10:48:27	227991/227991	---M-Z	200	added ('OK')	text/html	etag:%2237a97-6258aaeb351ab-gzip%22	https://themesbrand.com/velzon/html/modern/forms-validation.html	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/forms-validation.html	(from https://themesbrand.com/velzon/html/modern/index.html)
10:48:30	235568/235568	---M-Z	200	added ('OK')	text/html	etag:%2239830-6258aaeb351ab-gzip%22	https://themesbrand.com/velzon/html/modern/forms-wizard.html	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/forms-wizard.html	(from https://themesbrand.com/velzon/html/modern/index.html)
10:48:33	197704/197704	---M-Z	200	added ('OK')	text/html	etag:%2230448-6258aaeb3326a-gzip%22	https://themesbrand.com/velzon/html/modern/forms-file-uploads.html	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/forms-file-uploads.html	(from https://themesbrand.com/velzon/html/modern/index.html)
10:48:41	267615/267615	---M-Z	200	added ('OK')	text/html	etag:%224155f-6258aaeb3326a-gzip%22	https://themesbrand.com/velzon/html/modern/forms-layouts.html	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/forms-layouts.html	(from https://themesbrand.com/velzon/html/modern/index.html)
10:48:44	201058/201058	---M-Z	200	added ('OK')	text/html	etag:%2231162-6258aaeb351ab-gzip%22	https://themesbrand.com/velzon/html/modern/forms-select2.html	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/forms-select2.html	(from https://themesbrand.com/velzon/html/modern/index.html)
10:48:45	402635/402635	---M-Z	200	added ('OK')	text/html	etag:%22624cb-6258aaeb41cd0-gzip%22	https://themesbrand.com/velzon/html/modern/tables-basic.html	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/tables-basic.html	(from https://themesbrand.com/velzon/html/modern/index.html)
10:48:47	196216/196216	---M-Z	200	added ('OK')	text/html	etag:%222fe78-6258aaeb42c70-gzip%22	https://themesbrand.com/velzon/html/modern/tables-gridjs.html	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/tables-gridjs.html	(from https://themesbrand.com/velzon/html/modern/index.html)
10:48:47	235686/235686	---M-Z	200	added ('OK')	text/html	etag:%22398a6-6258aaeb43c10-gzip%22	https://themesbrand.com/velzon/html/modern/tables-listjs.html	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/tables-listjs.html	(from https://themesbrand.com/velzon/html/modern/index.html)
10:48:48	422700/422700	---M-Z	200	added ('OK')	text/html	etag:%226732c-6258aaeb42c70-gzip%22	https://themesbrand.com/velzon/html/modern/tables-datatables.html	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/tables-datatables.html	(from https://themesbrand.com/velzon/html/modern/index.html)
10:48:48	199163/199163	---M-Z	200	added ('OK')	text/html	etag:%22309fb-6258aaeb2a5c7-gzip%22	https://themesbrand.com/velzon/html/modern/charts-apex-line.html	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/charts-apex-line.html	(from https://themesbrand.com/velzon/html/modern/index.html)
10:48:48	199376/199376	---M-Z	200	added ('OK')	text/html	etag:%2230ad0-6258aaeb28687-gzip%22	https://themesbrand.com/velzon/html/modern/charts-apex-area.html	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/charts-apex-area.html	(from https://themesbrand.com/velzon/html/modern/index.html)
10:48:48	200749/200749	---M-Z	200	added ('OK')	text/html	etag:%223102d-6258aaeb29627-gzip%22	https://themesbrand.com/velzon/html/modern/charts-apex-column.html	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/charts-apex-column.html	(from https://themesbrand.com/velzon/html/modern/index.html)
10:48:49	198024/198024	---M-Z	200	added ('OK')	text/html	etag:%2230588-6258aaeb28687-gzip%22	https://themesbrand.com/velzon/html/modern/charts-apex-bar.html	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/charts-apex-bar.html	(from https://themesbrand.com/velzon/html/modern/index.html)
10:48:49	193371/193371	---M-Z	200	added ('OK')	text/html	etag:%222f35b-6258aaeb2a5c7-gzip%22	https://themesbrand.com/velzon/html/modern/charts-apex-mixed.html	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/charts-apex-mixed.html	(from https://themesbrand.com/velzon/html/modern/index.html)
10:48:49	195133/195133	---M-Z	200	added ('OK')	text/html	etag:%222fa3d-6258aaeb2d4a8-gzip%22	https://themesbrand.com/velzon/html/modern/charts-apex-timeline.html	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/charts-apex-timeline.html	(from https://themesbrand.com/velzon/html/modern/index.html)
10:48:50	192140/192140	---M-Z	200	added ('OK')	text/html	etag:%222ee8c-6258aaeb2c508-gzip%22	https://themesbrand.com/velzon/html/modern/charts-apex-range-area.html	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/charts-apex-range-area.html	(from https://themesbrand.com/velzon/html/modern/index.html)
10:48:51	191981/191981	---M-Z	200	added ('OK')	text/html	etag:%222eded-6258aaeb2a5c7-gzip%22	https://themesbrand.com/velzon/html/modern/charts-apex-funnel.html	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/charts-apex-funnel.html	(from https://themesbrand.com/velzon/html/modern/index.html)
10:48:52	192669/192669	---M-Z	200	added ('OK')	text/html	etag:%222f09d-6258aaeb28687-gzip%22	https://themesbrand.com/velzon/html/modern/charts-apex-boxplot.html	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/charts-apex-boxplot.html	(from https://themesbrand.com/velzon/html/modern/index.html)
10:48:53	193881/193881	---M-Z	200	added ('OK')	text/html	etag:%222f559-6258aaeb29627-gzip%22	https://themesbrand.com/velzon/html/modern/charts-apex-candlestick.html	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/charts-apex-candlestick.html	(from https://themesbrand.com/velzon/html/modern/index.html)
10:48:54	191907/191907	---M-Z	200	added ('OK')	text/html	etag:%222eda3-6258aaeb29627-gzip%22	https://themesbrand.com/velzon/html/modern/charts-apex-bubble.html	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/charts-apex-bubble.html	(from https://themesbrand.com/velzon/html/modern/index.html)
10:48:54	192722/192722	---M-Z	200	added ('OK')	text/html	etag:%222f0d2-6258aaeb2c508-gzip%22	https://themesbrand.com/velzon/html/modern/charts-apex-scatter.html	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/charts-apex-scatter.html	(from https://themesbrand.com/velzon/html/modern/index.html)
10:48:55	193615/193615	---M-Z	200	added ('OK')	text/html	etag:%222f44f-6258aaeb2a5c7-gzip%22	https://themesbrand.com/velzon/html/modern/charts-apex-heatmap.html	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/charts-apex-heatmap.html	(from https://themesbrand.com/velzon/html/modern/index.html)
10:48:55	193453/193453	---M-Z	200	added ('OK')	text/html	etag:%222f3ad-6258aaeb2d4a8-gzip%22	https://themesbrand.com/velzon/html/modern/charts-apex-treemap.html	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/charts-apex-treemap.html	(from https://themesbrand.com/velzon/html/modern/index.html)
10:48:55	196941/196941	---M-Z	200	added ('OK')	text/html	etag:%223014d-6258aaeb2b568-gzip%22	https://themesbrand.com/velzon/html/modern/charts-apex-pie.html	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/charts-apex-pie.html	(from https://themesbrand.com/velzon/html/modern/index.html)
10:48:56	195649/195649	---M-Z	200	added ('OK')	text/html	etag:%222fc41-6258aaeb2b568-gzip%22	https://themesbrand.com/velzon/html/modern/charts-apex-radialbar.html	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/charts-apex-radialbar.html	(from https://themesbrand.com/velzon/html/modern/index.html)
10:48:56	192631/192631	---M-Z	200	added ('OK')	text/html	etag:%222f077-6258aaeb2b568-gzip%22	https://themesbrand.com/velzon/html/modern/charts-apex-radar.html	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/charts-apex-radar.html	(from https://themesbrand.com/velzon/html/modern/index.html)
10:48:58	191941/191941	---M-Z	200	added ('OK')	text/html	etag:%222edc5-6258aaeb2b568-gzip%22	https://themesbrand.com/velzon/html/modern/charts-apex-polar.html	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/charts-apex-polar.html	(from https://themesbrand.com/velzon/html/modern/index.html)
10:48:58	191965/191965	---M-Z	200	added ('OK')	text/html	etag:%222eddd-6258aaeb2c508-gzip%22	https://themesbrand.com/velzon/html/modern/charts-apex-slope.html	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/charts-apex-slope.html	(from https://themesbrand.com/velzon/html/modern/index.html)
10:48:58	194228/194228	---M-Z	200	added ('OK')	text/html	etag:%222f6b4-6258aaeb2e449-gzip%22	https://themesbrand.com/velzon/html/modern/charts-chartjs.html	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/charts-chartjs.html	(from https://themesbrand.com/velzon/html/modern/index.html)
10:48:58	206100/206100	---M-Z	200	added ('OK')	text/html	etag:%2232514-6258aaeb2e449-gzip%22	https://themesbrand.com/velzon/html/modern/charts-echarts.html	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/charts-echarts.html	(from https://themesbrand.com/velzon/html/modern/index.html)
10:48:59	190491/190491	---M-Z	200	added ('OK')	text/html	etag:%222e81b-6258aaeb3808c-gzip%22	https://themesbrand.com/velzon/html/modern/icons-remix.html	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/icons-remix.html	(from https://themesbrand.com/velzon/html/modern/index.html)
10:49:06	196022/196022	---M-Z	200	added ('OK')	text/html	etag:%222fdb6-6258aaeb3808c-gzip%22	https://themesbrand.com/velzon/html/modern/icons-materialdesign.html	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/icons-materialdesign.html	(from https://themesbrand.com/velzon/html/modern/index.html)
10:49:11	848494/848494	---M-Z	200	added ('OK')	text/html	etag:%22cf26e-6258aaeb3808c-gzip%22	https://themesbrand.com/velzon/html/modern/icons-lineawesome.html	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/icons-lineawesome.html	(from https://themesbrand.com/velzon/html/modern/index.html)
10:49:20	257510/257510	---M-Z	200	added ('OK')	text/html	etag:%223ede6-6258aaeb370ec-gzip%22	https://themesbrand.com/velzon/html/modern/icons-feather.html	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/icons-feather.html	(from https://themesbrand.com/velzon/html/modern/index.html)
10:49:22	376413/376413	---M-Z	200	added ('OK')	text/html	etag:%225be5d-6258aaeb370ec-gzip%22	https://themesbrand.com/velzon/html/modern/icons-crypto.html	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/icons-crypto.html	(from https://themesbrand.com/velzon/html/modern/index.html)
10:49:45	195954/195954	---M-Z	200	added ('OK')	text/html	etag:%222fd72-6258aaeb3ceae-gzip%22	https://themesbrand.com/velzon/html/modern/maps-vector.html	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/maps-vector.html	(from https://themesbrand.com/velzon/html/modern/index.html)
10:49:47	194771/194771	---M-Z	200	added ('OK')	text/html	etag:%222f8d3-6258aaeb3ceae-gzip%22	https://themesbrand.com/velzon/html/modern/maps-leaflet.html	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/maps-leaflet.html	(from https://themesbrand.com/velzon/html/modern/index.html)
10:49:48	6452/6452	---M--	200	added ('OK')	image/png	etag:%221934-6074310688eaa%22	https://themesbrand.com/velzon/html/modern/assets/images/companies/img-1.png	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/assets/images/companies/img-1.png	(from https://themesbrand.com/velzon/html/modern/index.html)
10:49:48	6366/6366	---M--	200	added ('OK')	image/png	etag:%2218de-6074310688eaa%22	https://themesbrand.com/velzon/html/modern/assets/images/companies/img-2.png	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/assets/images/companies/img-2.png	(from https://themesbrand.com/velzon/html/modern/index.html)
10:49:48	5248/5248	---M--	200	added ('OK')	image/png	etag:%221480-6074310688eaa%22	https://themesbrand.com/velzon/html/modern/assets/images/companies/img-3.png	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/assets/images/companies/img-3.png	(from https://themesbrand.com/velzon/html/modern/index.html)
10:49:49	2579/2579	---M--	200	added ('OK')	image/png	etag:%22a13-6074310688eaa%22	https://themesbrand.com/velzon/html/modern/assets/images/companies/img-8.png	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/assets/images/companies/img-8.png	(from https://themesbrand.com/velzon/html/modern/index.html)
10:49:49	91172/91172	---M--	200	added ('OK')	image/png	etag:%2216424-60743106988aa%22	https://themesbrand.com/velzon/html/modern/assets/images/products/img-4.png	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/assets/images/products/img-4.png	(from https://themesbrand.com/velzon/html/modern/index.html)
10:49:49	4726/4726	---M--	200	added ('OK')	image/png	etag:%221276-6074310688eaa%22	https://themesbrand.com/velzon/html/modern/assets/images/companies/img-5.png	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/assets/images/companies/img-5.png	(from https://themesbrand.com/velzon/html/modern/index.html)
10:49:50	53533/53533	---M--	200	added ('OK')	image/jpeg	etag:%22d11d-60743106a442a%22	https://themesbrand.com/velzon/html/modern/assets/images/users/avatar-4.jpg	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/assets/images/users/avatar-4.jpg	(from https://themesbrand.com/velzon/html/modern/index.html)
10:49:51	87224/87224	---M--	200	added ('OK')	image/png	etag:%22154b8-60743106988aa%22	https://themesbrand.com/velzon/html/modern/assets/images/products/img-10.png	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/assets/images/products/img-10.png	(from https://themesbrand.com/velzon/html/modern/index.html)
10:49:52	81246/81246	---M--	200	added ('OK')	image/png	etag:%2213d5e-607431069984a%22	https://themesbrand.com/velzon/html/modern/assets/images/products/img-8.png	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/assets/images/products/img-8.png	(from https://themesbrand.com/velzon/html/modern/index.html)
10:49:52	1373/1373	---M--	200	added ('OK')	image/png	etag:%2255d-6074310693a8a%22	https://themesbrand.com/velzon/html/modern/assets/images/giftbox.png	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/assets/images/giftbox.png	(from https://themesbrand.com/velzon/html/modern/index.html)
10:49:54	210932/210932	---M--	200	added ('OK')	image/jpeg	etag:%22337f4-607431069a7ea%22	https://themesbrand.com/velzon/html/modern/assets/images/sidebar/img-1.jpg	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/assets/images/sidebar/img-1.jpg	(from https://themesbrand.com/velzon/html/modern/index.html)
10:49:55	181716/181716	---M--	200	added ('OK')	image/jpeg	etag:%222c5d4-607431069a7ea%22	https://themesbrand.com/velzon/html/modern/assets/images/sidebar/img-3.jpg	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/assets/images/sidebar/img-3.jpg	(from https://themesbrand.com/velzon/html/modern/index.html)
10:49:56	109302/109302	---M--	200	added ('OK')	image/jpeg	etag:%221aaf6-607431069a7ea%22	https://themesbrand.com/velzon/html/modern/assets/images/sidebar/img-2.jpg	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/assets/images/sidebar/img-2.jpg	(from https://themesbrand.com/velzon/html/modern/index.html)
10:49:56	80721/80721	---M-Z	200	added ('OK')	application/javascript	etag:%2213b51-6258aaead852b-gzip%22	https://themesbrand.com/velzon/html/modern/assets/libs/bootstrap/js/bootstrap.bundle.min.js	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/assets/libs/bootstrap/js/bootstrap.bundle.min.js	(from https://themesbrand.com/velzon/html/modern/index.html)
10:49:56	27246/27246	---M-Z	200	added ('OK')	application/javascript	etag:%226a6e-6258aaeb1f9e4-gzip%22	https://themesbrand.com/velzon/html/modern/assets/libs/simplebar/simplebar.min.js	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/assets/libs/simplebar/simplebar.min.js	(from https://themesbrand.com/velzon/html/modern/index.html)
10:50:02	126084/126084	---M--	200	added ('OK')	image/jpeg	etag:%221ec84-607431069b78a%22	https://themesbrand.com/velzon/html/modern/assets/images/sidebar/img-4.jpg	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/assets/images/sidebar/img-4.jpg	(from https://themesbrand.com/velzon/html/modern/index.html)
10:50:26	76047/76047	---M-Z	200	added ('OK')	application/javascript	etag:%221290f-6258aaeb1bb62-gzip%22	https://themesbrand.com/velzon/html/modern/assets/libs/feather-icons/feather.min.js	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/assets/libs/feather-icons/feather.min.js	(from https://themesbrand.com/velzon/html/modern/index.html)
10:50:30	317272/317272	---MCZ	200	added ('OK')	application/javascript	etag:%224d758-60743106a924b-gzip%22	https://themesbrand.com/velzon/html/modern/assets/js/pages/plugins/lord-icon-2.1.0.js	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/assets/js/pages/plugins/lord-icon-2.1.0.js	(from https://themesbrand.com/velzon/html/modern/index.html)
10:50:37	482/482	---M-Z	200	added ('OK')	application/javascript	etag:%221e2-60743106a924b-gzip%22	https://themesbrand.com/velzon/html/modern/assets/js/plugins.js	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/assets/js/plugins.js	(from https://themesbrand.com/velzon/html/modern/index.html)
10:50:39	536991/536991	---MCZ	200	added ('OK')	application/javascript	etag:%228319f-6258aaead46aa-gzip%22	https://themesbrand.com/velzon/html/modern/assets/libs/apexcharts/apexcharts.min.js	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/assets/libs/apexcharts/apexcharts.min.js	(from https://themesbrand.com/velzon/html/modern/index.html)
10:50:39	32464/32464	---M-Z	200	added ('OK')	application/javascript	etag:%227ed0-6258aaeb1cb03-gzip%22	https://themesbrand.com/velzon/html/modern/assets/libs/jsvectormap/jsvectormap.min.js	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/assets/libs/jsvectormap/jsvectormap.min.js	(from https://themesbrand.com/velzon/html/modern/index.html)
10:50:40	103503/103503	---M-Z	200	added ('OK')	application/javascript	etag:%221944f-6258aaeb1cb03-gzip%22	https://themesbrand.com/velzon/html/modern/assets/libs/jsvectormap/maps/world-merc.js	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/assets/libs/jsvectormap/maps/world-merc.js	(from https://themesbrand.com/velzon/html/modern/index.html)
10:50:41	151701/151701	---M-Z	200	added ('OK')	application/javascript	etag:%2225095-6258aaeb257a6-gzip%22	https://themesbrand.com/velzon/html/modern/assets/libs/swiper/swiper-bundle.min.js	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/assets/libs/swiper/swiper-bundle.min.js	(from https://themesbrand.com/velzon/html/modern/index.html)
10:50:41	4760/4760	---M-Z	200	added ('OK')	application/javascript	etag:%221298-60743106a636a-gzip%22	https://themesbrand.com/velzon/html/modern/assets/js/pages/dashboard-ecommerce.init.js	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/assets/js/pages/dashboard-ecommerce.init.js	(from https://themesbrand.com/velzon/html/modern/index.html)
10:50:41	54690/54690	---M-Z	200	added ('OK')	application/javascript	etag:%22d5a2-60743106a53ca-gzip%22	https://themesbrand.com/velzon/html/modern/assets/js/app.js	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/assets/js/app.js	(from https://themesbrand.com/velzon/html/modern/index.html)
